SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Divergence (%),Std. Divergence (%),Avg. Total Steps,Avg. Divergent Steps
1000,0,1000,0.0,80.86039,1.9792017045483985,1161.915,939.583

RAW DATA
seed,total_steps,divergent_steps,divergence_pct,result,run_number
1804158732,1064,864,81.2,FAILED,484
3019915263,1359,1110,81.68,FAILED,485
1020859360,1063,863,81.19,FAILED,486
3000709378,1062,862,81.17,FAILED,487
975080313,1148,893,77.79,FAILED,488
1589908705,1148,893,77.79,FAILED,489
2539699691,1106,917,82.91,FAILED,490
2010074098,1107,918,82.93,FAILED,491
1519047074,1104,915,82.88,FAILED,492
2503476392,1356,1107,81.64,FAILED,493
104389599,1108,919,82.94,FAILED,494
1570850886,1357,1108,81.65,FAILED,495
1852262567,1150,895,77.83,FAILED,496
4267280496,1064,864,81.2,FAILED,497
1767020775,1062,862,81.17,FAILED,498
1952890055,1358,1109,81.66,FAILED,499
2535766483,1062,862,81.17,FAILED,500
353331403,1102,913,82.85,FAILED,501
4238978343,1060,860,81.13,FAILED,502
1453276320,1104,915,82.88,FAILED,503
946560132,1147,892,77.77,FAILED,504
3951580890,1150,895,77.83,FAILED,505
3467099873,1356,1107,81.64,FAILED,506
490810749,1150,895,77.83,FAILED,507
3327931664,1357,1108,81.65,FAILED,508
4158897556,1148,893,77.79,FAILED,509
3245142727,1103,914,82.86,FAILED,510
2125527857,1358,1109,81.66,FAILED,511
841317558,1105,916,82.9,FAILED,512
3663517803,1145,890,77.73,FAILED,513
753836763,1058,858,81.1,FAILED,514
440433815,1357,1108,81.65,FAILED,515
2448937870,1106,917,82.91,FAILED,516
3628106927,1105,916,82.9,FAILED,517
222220651,1104,915,82.88,FAILED,518
1097163109,1058,858,81.1,FAILED,519
4023330751,1152,897,77.86,FAILED,520
738687618,1061,861,81.15,FAILED,521
4080667891,1063,863,81.19,FAILED,522
3290571438,1108,919,82.94,FAILED,523
1620500743,1358,1109,81.66,FAILED,524
1830137423,1362,1113,81.72,FAILED,525
3583447995,1106,917,82.91,FAILED,526
644937211,1101,912,82.83,FAILED,527
2034762267,1063,863,81.19,FAILED,528
72240537,1357,1108,81.65,FAILED,529
1415078924,1359,1110,81.68,FAILED,530
3173260165,1145,890,77.73,FAILED,531
2919402231,1061,861,81.15,FAILED,532
3792705413,1061,861,81.15,FAILED,533
4122876493,1360,1111,81.69,FAILED,534
1100217255,1150,895,77.83,FAILED,535
1300586920,1108,919,82.94,FAILED,536
32905145,1060,860,81.13,FAILED,537
1737904340,1105,916,82.9,FAILED,538
2483010736,1146,891,77.75,FAILED,539
2489956453,1064,864,81.2,FAILED,540
132884685,1361,1112,81.7,FAILED,541
1472517966,1101,912,82.83,FAILED,542
3801455898,1102,913,82.85,FAILED,543
744153195,1362,1113,81.72,FAILED,544
775344930,1149,894,77.81,FAILED,545
2570196199,1106,917,82.91,FAILED,546
1061557798,1361,1112,81.7,FAILED,547
2855735859,1061,861,81.15,FAILED,548
1785319376,1103,914,82.86,FAILED,549
229278764,1147,892,77.77,FAILED,550
1331707822,1108,919,82.94,FAILED,551
4079086603,1148,893,77.79,FAILED,552
1514285573,1104,915,82.88,FAILED,553
2871952687,1361,1112,81.7,FAILED,554
229030396,1060,860,81.13,FAILED,555
31283922,1149,894,77.81,FAILED,556
794383457,1362,1113,81.72,FAILED,557
2014941175,1150,895,77.83,FAILED,558
1275807344,1145,890,77.73,FAILED,559
800339799,1150,895,77.83,FAILED,560
907557206,1152,897,77.86,FAILED,561
2275875385,1105,916,82.9,FAILED,562
2216785330,1362,1113,81.72,FAILED,563
838663725,1108,919,82.94,FAILED,564
1526911937,1358,1109,81.66,FAILED,565
355317629,1108,919,82.94,FAILED,566
3158723525,1101,912,82.83,FAILED,567
3604377983,1102,913,82.85,FAILED,568
1507609800,1104,915,82.88,FAILED,569
2208318951,1108,919,82.94,FAILED,570
2763747438,1108,919,82.94,FAILED,571
2027914445,1101,912,82.83,FAILED,572
337853734,1152,897,77.86,FAILED,573
4226553106,1105,916,82.9,FAILED,574
528697879,1103,914,82.86,FAILED,575
2699320543,1064,864,81.2,FAILED,576
441010283,1101,912,82.83,FAILED,577
2077973371,1063,863,81.19,FAILED,578
4075516887,1060,860,81.13,FAILED,579
2637984882,1150,895,77.83,FAILED,580
1646859381,1103,914,82.86,FAILED,581
3421846896,1101,912,82.83,FAILED,582
3401465554,1151,896,77.85,FAILED,583
4000018588,1146,891,77.75,FAILED,584
4133252106,1107,918,82.93,FAILED,585
3966414627,1106,917,82.91,FAILED,586
1482617064,1357,1108,81.65,FAILED,587
