SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Reward Change (%),Std. Reward Change (%),Avg. Baseline Reward,Avg. Mutated Reward
200,44,156,22.0,-22.133950000000006,13.50263119333473,124.545,96.77

RAW DATA
seed,baseline_reward,mutated_reward,reward_change_pct,result,run_number
2304128606,130.0,95.0,-26.92,FAILED,1
2869386798,121.0,90.0,-25.62,FAILED,2
2250280328,130.0,95.0,-26.92,FAILED,3
1734494908,121.0,124.0,2.48,PASSED,4
1176823641,121.0,90.0,-25.62,FAILED,5
2111878807,121.0,90.0,-25.62,FAILED,6
3647655275,130.0,95.0,-26.92,FAILED,7
3400879626,123.0,81.0,-34.15,FAILED,8
1344027038,130.0,95.0,-26.92,FAILED,9
2297391109,130.0,95.0,-26.92,FAILED,10
872249776,130.0,95.0,-26.92,FAILED,11
464347185,130.0,95.0,-26.92,FAILED,12
361818841,123.0,81.0,-34.15,FAILED,13
2379029268,121.0,90.0,-25.62,FAILED,14
3354611704,121.0,90.0,-25.62,FAILED,15
3087225343,123.0,81.0,-34.15,FAILED,16
423961188,121.0,90.0,-25.62,FAILED,17
2793988020,121.0,124.0,2.48,PASSED,18
2598297579,123.0,81.0,-34.15,FAILED,19
522268802,130.0,95.0,-26.92,FAILED,20
1754635708,130.0,95.0,-26.92,FAILED,21
2527881787,121.0,124.0,2.48,PASSED,22
2721442303,130.0,95.0,-26.92,FAILED,23
3939239495,130.0,95.0,-26.92,FAILED,24
3071431562,130.0,95.0,-26.92,FAILED,25
2191473265,123.0,81.0,-34.15,FAILED,26
500842225,123.0,81.0,-34.15,FAILED,27
3802297599,123.0,81.0,-34.15,FAILED,28
4224081060,123.0,81.0,-34.15,FAILED,29
2922851823,130.0,95.0,-26.92,FAILED,30
2167807703,130.0,95.0,-26.92,FAILED,31
4075056074,130.0,95.0,-26.92,FAILED,32
2792727666,121.0,90.0,-25.62,FAILED,33
964400525,121.0,124.0,2.48,PASSED,34
1329688158,123.0,81.0,-34.15,FAILED,35
3385418998,121.0,124.0,2.48,PASSED,36
605655243,130.0,95.0,-26.92,FAILED,37
2777401920,123.0,81.0,-34.15,FAILED,38
3631502831,123.0,81.0,-34.15,FAILED,39
361348707,130.0,95.0,-26.92,FAILED,40
3656447346,123.0,81.0,-34.15,FAILED,41
3748304102,130.0,95.0,-26.92,FAILED,42
3072192069,121.0,90.0,-25.62,FAILED,43
2185392232,121.0,90.0,-25.62,FAILED,44
3921416953,123.0,81.0,-34.15,FAILED,45
4088113809,121.0,124.0,2.48,PASSED,46
1504066254,123.0,81.0,-34.15,FAILED,47
1605012659,121.0,90.0,-25.62,FAILED,48
752275572,130.0,95.0,-26.92,FAILED,49
2907569777,123.0,81.0,-34.15,FAILED,50
189407817,123.0,81.0,-34.15,FAILED,51
1051737722,121.0,124.0,2.48,PASSED,52
1370830123,121.0,90.0,-25.62,FAILED,53
977722537,121.0,124.0,2.48,PASSED,54
292818311,121.0,124.0,2.48,PASSED,55
3496108846,121.0,124.0,2.48,PASSED,56
3250577235,121.0,124.0,2.48,PASSED,57
3493193567,130.0,95.0,-26.92,FAILED,58
2267205695,123.0,81.0,-34.15,FAILED,59
1285426479,123.0,81.0,-34.15,FAILED,60
1139308580,121.0,124.0,2.48,PASSED,61
3849819730,130.0,95.0,-26.92,FAILED,62
3492268826,121.0,124.0,2.48,PASSED,63
1852771061,130.0,95.0,-26.92,FAILED,64
863330096,121.0,90.0,-25.62,FAILED,65
2928748854,130.0,95.0,-26.92,FAILED,66
560623629,130.0,95.0,-26.92,FAILED,67
3355148033,130.0,95.0,-26.92,FAILED,68
1944450613,130.0,95.0,-26.92,FAILED,69
1562410522,121.0,90.0,-25.62,FAILED,70
1639780835,130.0,95.0,-26.92,FAILED,71
283806879,130.0,95.0,-26.92,FAILED,72
2959816476,130.0,95.0,-26.92,FAILED,73
