SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Reward Change (%),Std. Reward Change (%),Avg. Baseline Reward,Avg. Mutated Reward
200,147,53,73.5,-16.113100000000003,22.726940080377858,152.395,127.505

RAW DATA
seed,baseline_reward,mutated_reward,reward_change_pct,result,run_number
2304128606,152.0,152.0,0.0,PASSED,1
2869386798,151.0,131.0,-13.25,PASSED,2
2250280328,152.0,152.0,0.0,PASSED,3
1734494908,151.0,153.0,1.32,PASSED,4
1176823641,151.0,131.0,-13.25,PASSED,5
2111878807,151.0,131.0,-13.25,PASSED,6
3647655275,152.0,152.0,0.0,PASSED,7
3400879626,155.0,73.0,-52.9,FAILED,8
1344027038,152.0,152.0,0.0,PASSED,9
2297391109,152.0,152.0,0.0,PASSED,10
872249776,152.0,152.0,0.0,PASSED,11
464347185,152.0,152.0,0.0,PASSED,12
361818841,155.0,73.0,-52.9,FAILED,13
2379029268,151.0,131.0,-13.25,PASSED,14
3354611704,151.0,131.0,-13.25,PASSED,15
3087225343,155.0,73.0,-52.9,FAILED,16
423961188,151.0,131.0,-13.25,PASSED,17
2793988020,151.0,153.0,1.32,PASSED,18
2598297579,155.0,73.0,-52.9,FAILED,19
522268802,152.0,152.0,0.0,PASSED,20
1754635708,152.0,152.0,0.0,PASSED,21
2527881787,151.0,153.0,1.32,PASSED,22
2721442303,152.0,152.0,0.0,PASSED,23
3939239495,152.0,152.0,0.0,PASSED,24
3071431562,152.0,152.0,0.0,PASSED,25
2191473265,155.0,73.0,-52.9,FAILED,26
500842225,155.0,73.0,-52.9,FAILED,27
3802297599,155.0,73.0,-52.9,FAILED,28
4224081060,155.0,73.0,-52.9,FAILED,29
2922851823,152.0,152.0,0.0,PASSED,30
2167807703,152.0,152.0,0.0,PASSED,31
4075056074,152.0,152.0,0.0,PASSED,32
2792727666,151.0,131.0,-13.25,PASSED,33
964400525,151.0,153.0,1.32,PASSED,34
1329688158,155.0,73.0,-52.9,FAILED,35
3385418998,151.0,153.0,1.32,PASSED,36
605655243,152.0,152.0,0.0,PASSED,37
2777401920,155.0,73.0,-52.9,FAILED,38
3631502831,155.0,73.0,-52.9,FAILED,39
361348707,152.0,152.0,0.0,PASSED,40
3656447346,155.0,73.0,-52.9,FAILED,41
3748304102,152.0,152.0,0.0,PASSED,42
3072192069,151.0,131.0,-13.25,PASSED,43
2185392232,151.0,131.0,-13.25,PASSED,44
3921416953,155.0,73.0,-52.9,FAILED,45
4088113809,151.0,153.0,1.32,PASSED,46
1504066254,155.0,73.0,-52.9,FAILED,47
1605012659,151.0,131.0,-13.25,PASSED,48
752275572,152.0,152.0,0.0,PASSED,49
2907569777,155.0,73.0,-52.9,FAILED,50
189407817,155.0,73.0,-52.9,FAILED,51
1051737722,151.0,153.0,1.32,PASSED,52
1370830123,151.0,131.0,-13.25,PASSED,53
977722537,151.0,153.0,1.32,PASSED,54
292818311,151.0,153.0,1.32,PASSED,55
3496108846,151.0,153.0,1.32,PASSED,56
3250577235,151.0,153.0,1.32,PASSED,57
3493193567,152.0,152.0,0.0,PASSED,58
2267205695,155.0,73.0,-52.9,FAILED,59
1285426479,155.0,73.0,-52.9,FAILED,60
1139308580,151.0,153.0,1.32,PASSED,61
3849819730,152.0,152.0,0.0,PASSED,62
3492268826,151.0,153.0,1.32,PASSED,63
1852771061,152.0,152.0,0.0,PASSED,64
863330096,151.0,131.0,-13.25,PASSED,65
2928748854,152.0,152.0,0.0,PASSED,66
560623629,152.0,152.0,0.0,PASSED,67
3355148033,152.0,152.0,0.0,PASSED,68
1944450613,152.0,152.0,0.0,PASSED,69
1562410522,151.0,131.0,-13.25,PASSED,70
1639780835,152.0,152.0,0.0,PASSED,71
283806879,152.0,152.0,0.0,PASSED,72
2959816476,152.0,152.0,0.0,PASSED,73
1757938584,152.0,152.0,0.0,PASSED,74
4043464794,151.0,153.0,1.32,PASSED,75
3804265368,151.0,131.0,-13.25,PASSED,76
64359340,152.0,152.0,0.0,PASSED,77
3081032355,151.0,131.0,-13.25,PASSED,78
725623559,152.0,152.0,0.0,PASSED,79
2160169390,151.0,153.0,1.32,PASSED,80
2106625873,152.0,152.0,0.0,PASSED,81
3023646481,151.0,131.0,-13.25,PASSED,82
2294848246,151.0,153.0,1.32,PASSED,83
4138839656,151.0,131.0,-13.25,PASSED,84
1687760725,155.0,73.0,-52.9,FAILED,85
2561142042,152.0,152.0,0.0,PASSED,86
90700181,155.0,73.0,-52.9,FAILED,87
4115652816,155.0,73.0,-52.9,FAILED,88
1565149035,155.0,73.0,-52.9,FAILED,89
1380015530,151.0,153.0,1.32,PASSED,90
233151119,151.0,153.0,1.32,PASSED,91
120527111,151.0,131.0,-13.25,PASSED,92
2137557676,155.0,73.0,-52.9,FAILED,93
1711790953,151.0,131.0,-13.25,PASSED,94
3512271193,155.0,73.0,-52.9,FAILED,95
3908280620,151.0,131.0,-13.25,PASSED,96
855012442,155.0,73.0,-52.9,FAILED,97
1874582621,155.0,73.0,-52.9,FAILED,98
381887673,155.0,73.0,-52.9,FAILED,99
