SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Reward Change (%),Std. Reward Change (%),Avg. Baseline Reward,Avg. Mutated Reward
50,0,50,0.0,-41.666599999999995,16.774326302357398,123.94,72.28

RAW DATA
seed,baseline_reward,mutated_reward,reward_change_pct,result,run_number
1161204875,130.0,93.0,-28.46,FAILED,1
3136625912,121.0,97.0,-19.83,FAILED,2
3929915461,121.0,48.0,-60.33,FAILED,3
1202416571,123.0,84.0,-31.71,FAILED,4
2364296927,121.0,39.0,-67.77,FAILED,5
4048914527,123.0,80.0,-34.96,FAILED,6
245611477,123.0,94.0,-23.58,FAILED,7
889747142,121.0,46.0,-61.98,FAILED,8
895825300,121.0,47.0,-61.16,FAILED,9
1537731292,123.0,98.0,-20.33,FAILED,10
3805256479,121.0,46.0,-61.98,FAILED,11
3417776730,121.0,59.0,-51.24,FAILED,12
3455291829,121.0,91.0,-24.79,FAILED,13
3966897901,121.0,84.0,-30.58,FAILED,14
385689091,130.0,50.0,-61.54,FAILED,15
2928191392,130.0,63.0,-51.54,FAILED,16
2769896855,130.0,93.0,-28.46,FAILED,17
350716878,130.0,53.0,-59.23,FAILED,18
2922301505,121.0,97.0,-19.83,FAILED,19
1417047792,121.0,91.0,-24.79,FAILED,20
3575888941,121.0,77.0,-36.36,FAILED,21
3584571707,130.0,93.0,-28.46,FAILED,22
387571930,123.0,94.0,-23.58,FAILED,23
2400127562,123.0,51.0,-58.54,FAILED,24
1962563501,130.0,50.0,-61.54,FAILED,25
2311149461,123.0,98.0,-20.33,FAILED,26
1217076006,123.0,94.0,-23.58,FAILED,27
833115634,121.0,39.0,-67.77,FAILED,28
685136543,121.0,47.0,-61.16,FAILED,29
458209100,121.0,48.0,-60.33,FAILED,30
3587010598,123.0,84.0,-31.71,FAILED,31
2207326226,130.0,80.0,-38.46,FAILED,32
2018560162,130.0,80.0,-38.46,FAILED,33
1180350208,130.0,93.0,-28.46,FAILED,34
343332238,121.0,84.0,-30.58,FAILED,35
2756812092,121.0,91.0,-24.79,FAILED,36
4102742164,123.0,84.0,-31.71,FAILED,37
1440055438,121.0,48.0,-60.33,FAILED,38
4064325021,123.0,80.0,-34.96,FAILED,39
1040026147,130.0,80.0,-38.46,FAILED,40
1290827593,121.0,92.0,-23.97,FAILED,41
2221090888,130.0,53.0,-59.23,FAILED,42
3621737956,123.0,80.0,-34.96,FAILED,43
3267534106,121.0,59.0,-51.24,FAILED,44
2950706546,123.0,94.0,-23.58,FAILED,45
2124413061,121.0,48.0,-60.33,FAILED,46
957283921,123.0,98.0,-20.33,FAILED,47
3405922055,130.0,48.0,-63.08,FAILED,48
1945397770,121.0,47.0,-61.16,FAILED,49
1750365479,123.0,47.0,-61.79,FAILED,50
